compound_id,target_id,branch_sequence,branch_pose,branch_structure,consensus_123,disagreement_sd,disagreement_range,disagreement_branch_sd,structure_minus_pose,sequence_minus_structure
3366-95-8,furin,0.11380000000000001,0.39890000000000003,0.36419999999999997,0.33403333333333335,0.19096738988633638,0.43860000000000005,0.1555561313481407,-0.034700000000000064,-0.25039999999999996
211914-51-1,furin,0.46275,0.18830000000000002,0.4032,0.3414916666666667,0.20837546320684366,0.5297,0.14436701781685918,0.21489999999999998,0.05954999999999999
150322-43-3,furin,0.4857,0.7882,0.7856,0.7364833333333333,0.20033690623547126,0.5372999999999999,0.17390276018511033,-0.0026000000000000467,-0.29989999999999994
1744-22-5,furin,0.6859999999999999,0.8774500000000001,0.6421,0.7278666666666666,0.1403006973135439,0.32899999999999996,0.12514653744044757,-0.23535000000000006,0.04389999999999994
23239-51-2,furin,0.355,0.9164,0.8540000000000001,0.7916333333333333,0.3131455359200681,0.8485,0.3076970154768053,-0.0623999999999999,-0.4990000000000001
21679-14-1,furin,0.30110000000000003,0.929,0.5455,0.6326,0.30664962851219413,0.8526,0.31650750912629755,-0.38350000000000006,-0.24439999999999995
105816-04-4,furin,0.46809999999999996,0.9936499999999999,0.97865,0.8985583333333332,0.27456553801718575,0.6239999999999999,0.299190325434051,-0.014999999999999902,-0.5105500000000001
57248-88-1,furin,0.37655,0.9822,0.8945000000000001,0.8374083333333333,0.33908035871555087,0.8866999999999999,0.3273060277986541,-0.08769999999999989,-0.5179500000000001
39133-31-8,furin,0.01635,0.9151,0.88825,0.7518833333333333,0.45780859173530886,0.9133,0.5113188983729561,-0.02685000000000004,-0.8719
135062-02-1,furin,0.13765,0.8978999999999999,0.2084,0.4264416666666666,0.38402113874108545,0.8864,0.41999918154682153,-0.6894999999999999,-0.07075000000000001
13311-84-7,furin,0.1166,0.9934000000000001,0.9963500000000001,0.8487416666666667,0.45482291242489825,0.9349000000000001,0.5070744529488084,0.002950000000000008,-0.87975
28657-80-9,furin,0.27949999999999997,0.48350000000000004,0.79635,0.6059249999999999,0.3196891078323856,0.846,0.2603283327518027,0.31284999999999996,-0.51685
55268-74-1,furin,0.8362,0.6247,0.8923,0.7937500000000001,0.19132944363061322,0.5572999999999999,0.141120055272098,0.26759999999999995,-0.05609999999999993
16676-29-2,furin,0.45005,0.45725000000000005,0.18575,0.32030000000000003,0.23393242400317235,0.5645,0.15471402651343544,-0.2715000000000001,0.2643
5633-20-5,furin,0.5244,0.495,0.445,0.47489999999999993,0.3538794804261285,0.8795999999999999,0.04014291137091743,-0.04999999999999999,0.07939999999999997
51-21-8,furin,0.3493,0.80965,0.4975,0.57685,0.2562674208712453,0.7137,0.23499042001749773,-0.31215,-0.1482
147526-32-7,furin,0.59455,0.43884999999999996,0.30225,0.3965,0.27606290164864,0.7368,0.14625396860712306,-0.13659999999999994,0.2923
7279-75-6,furin,0.2788,0.64525,0.8374999999999999,0.6802999999999999,0.2962811598240203,0.6771,0.28384014133545893,0.19224999999999992,-0.5587
96036-03-2,furin,0.56225,0.3499,0.28675,0.3537166666666667,0.17882106885562077,0.47630000000000006,0.14432642112008923,-0.06314999999999998,0.2755
220620-09-7,furin,0.7566999999999999,0.18485000000000001,0.0496,0.21253333333333332,0.35328722262016027,0.8657,0.375343264004209,-0.13525,0.7071
167221-71-8,furin,0.18385,0.45330000000000004,0.3631,0.36329166666666673,0.22958868801982965,0.6078,0.1371555716452428,-0.09020000000000006,-0.17924999999999996
100299-08-9,furin,0.37855,0.97675,0.95015,0.86375,0.3039323175752567,0.6486000000000001,0.33795398108815544,-0.026599999999999957,-0.5716000000000001
70288-86-7,furin,0.514,0.7712,0.7946,0.7400333333333332,0.229248892400087,0.5856,0.15568973419379112,0.023399999999999976,-0.28059999999999996
23651-95-8,furin,0.50915,0.5315,0.8733500000000001,0.6987,0.34811744569900543,0.8289,0.20412520055103442,0.3418500000000001,-0.3642000000000001
81131-70-6,furin,0.2628,0.28585,0.43585,0.3570083333333333,0.21613383508064318,0.5734,0.09396595571446786,0.15000000000000002,-0.17305000000000004
141-90-2,furin,0.48419999999999996,0.1139,0.1764,0.20686666666666664,0.2870725947677114,0.7766,0.19822932006475058,0.0625,0.30779999999999996
405165-61-9,furin,0.07005,0.6184000000000001,0.8843000000000001,0.6599583333333333,0.3735939225951086,0.9009,0.415209504346902,0.2659,-0.8142500000000001
19387-91-8,furin,0.6583,0.0791,0.02465,0.14840833333333334,0.3379403699865801,0.8289,0.35117653798813686,-0.054450000000000005,0.63365
26159-34-2,furin,0.36305,0.48009999999999997,0.14735,0.2942166666666666,0.2118374534086611,0.5504,0.16879462619803193,-0.33275,0.21569999999999998
19171-19-8,furin,0.7395499999999999,0.5185,0.2218,0.40699166666666664,0.26019279326427674,0.6469,0.25979448768850605,-0.29669999999999996,0.5177499999999999
34552-83-5,furin,0.84545,0.7563500000000001,0.33915,0.5626000000000001,0.2629286094487754,0.7001999999999999,0.27028822270556546,-0.41720000000000007,0.5063
103177-37-3,furin,0.46765,0.98125,0.9641,0.887075,0.2913226161262916,0.7308999999999999,0.2917023840035136,-0.01715,-0.49644999999999995
60-56-0,furin,0.98525,0.96105,0.98075,0.9749333333333333,0.025662534299376316,0.06689999999999996,0.012871026895059057,0.01970000000000005,0.0044999999999999485
52-01-7,furin,0.69975,0.5663,0.78995,0.7003666666666667,0.10346196724722893,0.27570000000000006,0.11251982417926779,0.22365000000000002,-0.09020000000000006
67-48-1,furin,0.5969,0.75025,0.62845,0.6637916666666667,0.15691732430380867,0.43179999999999996,0.08098031139316107,-0.12180000000000002,-0.03154999999999997
55-06-1,furin,0.4327,0.92485,0.6208,0.6907999999999999,0.30771987098658415,0.6689,0.24834104070813584,-0.30404999999999993,-0.18810000000000004
23964-57-0,furin,0.564,0.9137500000000001,0.8573999999999999,0.8272833333333334,0.1966094546726242,0.5226999999999999,0.1877870891018159,-0.05635000000000012,-0.2934
19767-45-4,furin,0.3098,0.1272,0.2704,0.2292333333333333,0.12236658040494554,0.373,0.09609141480902442,0.14319999999999997,0.039400000000000046
7681-93-8,furin,0.11175,0.7906,0.42684999999999995,0.49558333333333326,0.3658368197252248,0.9092,0.3397154188925391,-0.36375,-0.31509999999999994
51333-22-3,furin,0.7706500000000001,0.53335,0.39375,0.5031,0.18820843144414828,0.42369999999999997,0.19054879515056858,-0.1396,0.37690000000000007
78110-38-0,furin,0.78575,0.42905000000000004,0.59285,0.5704000000000001,0.30307427967414197,0.7706999999999999,0.17854772471247005,0.16379999999999995,0.19289999999999996
1156-19-0,furin,0.48505000000000004,0.4312,0.15239999999999998,0.300775,0.22799949488248145,0.6025,0.17855217958158154,-0.27880000000000005,0.33265000000000006
83-43-2,furin,0.3152,0.1964,0.4512,0.34359999999999996,0.16935981420238588,0.37639999999999996,0.12749671891203057,0.2548,-0.136
55-98-1,furin,0.3372,0.21589999999999998,0.45605,0.3561916666666667,0.19148946098066774,0.5937,0.12007708288151131,0.24015000000000003,-0.11885000000000001
127-69-5,furin,0.3265,0.22785,0.35660000000000003,0.3086666666666667,0.1195001882843705,0.3206,0.06734784703314578,0.12875000000000003,-0.030100000000000016
88889-14-9,furin,0.51295,0.82125,0.8513,0.7848916666666667,0.21381634175151348,0.6319,0.18727547223275126,0.03004999999999991,-0.33834999999999993
138402-11-6,furin,0.52125,0.16575,0.8964000000000001,0.5903250000000001,0.3271771080011559,0.7569,0.3653690360443808,0.73065,-0.3751500000000001
159351-69-6,furin,0.2894,0.8119000000000001,0.835,0.7363666666666666,0.34155555721824626,0.9440000000000001,0.30855016339864955,0.0230999999999999,-0.5456
57-83-0,furin,0.8650500000000001,0.6013,0.8195,0.7543583333333332,0.15577429505537813,0.34240000000000004,0.1409787838648072,0.21820000000000006,0.04555000000000009
55079-83-9,furin,0.7008000000000001,0.6355,0.4492,0.5532333333333334,0.1975523188086302,0.4943000000000001,0.13055927134192097,-0.18629999999999997,0.2516000000000001
5451-09-2,furin,0.13245,0.59935,0.9069,0.6753083333333333,0.3573979108314242,0.8207,0.3899477347457392,0.30755,-0.7744500000000001
645-05-6,furin,0.009850000000000001,0.9781,0.97375,0.81455,0.49894819370351473,0.9810000000000001,0.5577679019986719,-0.004349999999999965,-0.9639
91832-40-5,furin,0.6770499999999999,0.64595,0.1084,0.38235833333333336,0.30097313944381593,0.7765,0.3197108159467448,-0.53755,0.5686499999999999
2668-66-8,furin,0.88705,0.8097000000000001,0.84325,0.8393666666666668,0.06083225021866825,0.14379999999999993,0.038788024354603705,0.03354999999999997,0.04379999999999995
153559-49-0,furin,0.6575,0.7085,0.8956,0.7935499999999999,0.22405920348574543,0.6018000000000001,0.1253654790336372,0.18709999999999993,-0.23809999999999998
603-50-9,furin,0.25075000000000003,0.9633499999999999,0.94905,0.8374333333333333,0.367158237004156,0.7967,0.4073545016321778,-0.01429999999999998,-0.6982999999999999
69388-84-7,furin,0.76155,0.021150000000000002,0.19885000000000003,0.23340000000000002,0.36095022048291736,0.8887999999999999,0.3865231213437733,0.17770000000000002,0.5627
159811-51-5,furin,0.6174999999999999,0.5319,0.44989999999999997,0.5051666666666667,0.09903159091926174,0.29550000000000004,0.08380644366634345,-0.08200000000000007,0.16759999999999997
638-94-8,furin,0.4386,0.74915,0.33775,0.49169166666666664,0.3189906519006474,0.7549,0.21442247433513117,-0.4114,0.10085
211915-06-9,furin,0.52625,0.79105,0.07475,0.3887666666666667,0.34095676803176483,0.8310000000000001,0.3621825000373891,-0.7163,0.4515
1177-87-3,furin,0.5766,0.8358,0.2152,0.4823,0.3276048697236759,0.823,0.31169936370376716,-0.6206,0.3614
1115-70-4,furin,0.41195000000000004,0.8758999999999999,0.90385,0.81255,0.28450006444053166,0.762,0.2762837958211326,0.02795000000000014,-0.4919
144689-63-4,furin,0.36119999999999997,0.93365,0.029400000000000003,0.38611666666666666,0.44104248963865905,0.9463999999999999,0.45743092465784746,-0.90425,0.3318
882-09-7,furin,0.0919,0.0533,0.22745,0.14680833333333335,0.08892087306513959,0.24500000000000002,0.09146218253099658,0.17415000000000003,-0.13555
139481-59-7,furin,0.67095,0.92455,0.7584500000000001,0.7992333333333334,0.2278687056179501,0.5215000000000001,0.12881409084413084,-0.16609999999999991,-0.08750000000000002
723-46-6,furin,0.4666,0.3739,0.46619999999999995,0.4355,0.11081360325639929,0.3142999999999999,0.053405274396199215,0.09229999999999994,0.00040000000000006697
57-66-9,furin,0.5509999999999999,0.18395,0.8905,0.5984,0.36001468534862113,0.8533,0.3533645084517308,0.70655,-0.3395
1069-66-5,furin,0.4526,0.92795,0.3215,0.5455000000000001,0.33495724951103834,0.7564,0.3190941436316248,-0.60645,0.1311
15307-79-6,furin,0.60545,0.02,0.3094,0.262275,0.284726622686862,0.7239,0.2927312945917012,0.2894,0.29605000000000004
60-32-2,furin,0.26125,0.0936,0.8089,0.4791916666666667,0.34663190514819414,0.8493,0.3740947150566729,0.7152999999999999,-0.54765
13647-35-3,furin,0.4265,0.73775,0.19385,0.4139250000000001,0.2621705170304243,0.6757000000000001,0.2728949110921638,-0.5439,0.23265
29094-61-9,furin,0.5469,0.2658,0.9521,0.6558,0.33254799753819997,0.7763,0.34501496102826223,0.6862999999999999,-0.4051999999999999
98319-26-7,furin,0.7417,0.9886999999999999,0.6408499999999999,0.7736083333333332,0.20724377352930695,0.44509999999999994,0.17896896611796506,-0.34785,0.1008500000000001
23593-75-1,furin,0.79025,0.50485,0.7384999999999999,0.6692416666666667,0.2258859505738829,0.6255999999999999,0.15205456531565675,0.2336499999999999,0.051750000000000074
1508-76-5,furin,0.5828,0.84245,0.1637,0.4598,0.32758862464988003,0.7797000000000001,0.342482236765646,-0.67875,0.4191
6080-58-6,furin,0.66045,0.5841000000000001,0.37965000000000004,0.4946,0.2593587785288942,0.6736,0.1451882484913982,-0.20445000000000002,0.28079999999999994
68-35-9,furin,0.1689,0.224,0.7397,0.47266666666666673,0.3278189357963733,0.908,0.31485317742295904,0.5157,-0.5708
23674-86-4,furin,0.041800000000000004,0.7623,0.3776,0.44986666666666664,0.32549830721526035,0.7691,0.36052646227426915,-0.3847,-0.3358
1953-02-2,furin,0.5566500000000001,0.04615,0.06294999999999999,0.13963333333333333,0.29717730341778575,0.7636000000000001,0.29000924697901165,0.016799999999999995,0.4937000000000001
356-12-7,furin,0.5909,0.3771,0.4413,0.44483333333333336,0.19677837957119848,0.5117,0.10970584912999548,0.06420000000000003,0.14959999999999996
624-49-7,furin,0.61395,0.8451500000000001,0.42705,0.5975666666666667,0.24250164054427897,0.6642,0.20944078717702852,-0.4181000000000001,0.1869
651-06-9,furin,0.18785,0.1376,0.47795,0.31615,0.19975095494139694,0.5313,0.18372134470441914,0.34035,-0.2901
127-56-0,furin,0.96095,0.5333,0.82135,0.7485999999999998,0.20527556763206542,0.5468999999999999,0.21807700665896285,0.28805000000000003,0.13959999999999995
144-83-2,furin,0.2328,0.6131500000000001,0.5095,0.4979333333333333,0.20316267783888525,0.4942,0.19662669155873358,-0.10365000000000013,-0.27669999999999995
127-79-7,furin,0.1583,0.5238499999999999,0.40869999999999995,0.40534999999999993,0.20827149028771716,0.6093,0.18689858435347584,-0.11514999999999997,-0.25039999999999996
149647-78-9,furin,0.35825,0.5599999999999999,0.2623,0.37752500000000005,0.23652198558837326,0.6954,0.15195106394274877,-0.29769999999999996,0.09595000000000004
144-82-1,furin,0.0958,0.8817999999999999,0.734,0.6769000000000002,0.40842562440016744,0.9327,0.41772001787481206,-0.14779999999999993,-0.6382
595-33-5,furin,0.67545,0.27190000000000003,0.80545,0.6059333333333333,0.27757396611834234,0.7804,0.27821700313484315,0.53355,-0.13
19356-17-3,furin,0.08374999999999999,0.4677,0.5171,0.42840833333333334,0.21942475171836623,0.5490999999999999,0.23722358827345424,0.0494,-0.43335
67392-87-4,furin,0.81545,0.9351,0.6779999999999999,0.7866083333333332,0.1263180813132731,0.33620000000000005,0.12865265575701634,-0.2571000000000001,0.13745000000000007
80474-14-2,furin,0.8058000000000001,0.7099,0.40065,0.5712583333333333,0.2628242790661979,0.6136999999999999,0.21173052645599627,-0.30924999999999997,0.40515000000000007
71-58-9,furin,0.56745,0.2421,0.054900000000000004,0.20272500000000002,0.3028510574523391,0.8307,0.25935945616075,-0.1872,0.5125500000000001
2447-57-6,furin,0.2078,0.26045,0.29169999999999996,0.2673,0.11394536263783035,0.2898,0.042402427210400724,0.031249999999999944,-0.08389999999999995
635728-49-3,furin,0.1692,0.91745,0.9638,0.8159166666666667,0.4012218808423422,0.8309,0.4459849670485916,0.04635,-0.7946
101152-94-7,furin,0.88965,0.47009999999999996,0.7074,0.658675,0.195448568682403,0.5105999999999999,0.21037607397230326,0.23730000000000007,0.18225000000000002
124937-52-6,furin,0.13665,0.77935,0.8801,0.7226083333333334,0.3753643403414874,0.9504,0.4033054580587771,0.10075,-0.7434499999999999
113852-37-2,furin,0.393,0.156,0.35845,0.296725,0.22373144094352646,0.6055999999999999,0.12802910150951358,0.20245,0.034550000000000025
51481-61-9,furin,0.1904,0.7722,0.8596999999999999,0.7189833333333334,0.34078057260745753,0.8473999999999999,0.3638016813228511,0.08749999999999991,-0.6692999999999999
177036-94-1,furin,0.75025,0.5416,0.5440499999999999,0.5776,0.1806426822948183,0.5038,0.11976314472045788,0.002449999999999952,0.20620000000000005
80-50-2,furin,0.4028,0.2308,0.0553,0.17171666666666666,0.3009376989788196,0.7264,0.1737529376250466,-0.1755,0.3475
434-13-9,furin,0.80505,0.2145,0.99315,0.7022500000000002,0.379270299390817,0.8332999999999999,0.40628945654545356,0.77865,-0.18809999999999993
637-58-1,furin,0.96165,0.7616499999999999,0.9921500000000001,0.9102333333333333,0.11939043093983706,0.2924,0.12520682888724566,0.23050000000000015,-0.030500000000000083
107724-20-9,furin,0.48934999999999995,0.2713,0.89105,0.6175166666666666,0.31685509411506496,0.8784,0.31437736215149675,0.61975,-0.40170000000000006
137862-53-4,furin,0.2359,0.69275,0.83785,0.6891583333333333,0.33771882782377804,0.7669,0.3141416174806091,0.1451,-0.60195
302-79-4,furin,0.194,0.86295,0.53015,0.5850583333333333,0.34118769418996736,0.9135,0.3344763980213452,-0.3328,-0.33615
71963-77-4,furin,0.77275,0.99205,0.9988,0.958875,0.12172054879928859,0.28879999999999995,0.12860576386772093,0.006750000000000034,-0.22604999999999997
19774-82-4,furin,0.13369999999999999,0.7228,0.5921,0.5592666666666667,0.2866795749031777,0.6632,0.3093681356140825,-0.13070000000000004,-0.4584
145040-37-5,furin,0.59365,0.7885,0.9972,0.860375,0.21382144342106257,0.5812999999999999,0.20181460758164488,0.2087,-0.40354999999999996
173334-58-2,furin,0.17865,0.9799,0.8653500000000001,0.7890833333333332,0.3928996648848999,0.8723,0.4333359272358263,-0.11454999999999993,-0.6867000000000001
80621-81-4,furin,0.4312,0.81735,0.8143,0.7514666666666666,0.2488379827652255,0.6919,0.22206858362526954,-0.003049999999999997,-0.3831
119302-91-9,furin,0.11265,0.8447,0.9751,0.7878916666666668,0.42280391081445784,0.9220999999999999,0.46488732774727254,0.13039999999999996,-0.8624499999999999
1070-11-7,furin,0.0564,0.35855000000000004,0.19615,0.22699166666666667,0.13973381838338206,0.3591,0.1512164260257463,-0.16240000000000004,-0.13974999999999999
50-55-5,furin,0.25484999999999997,0.90955,0.35885,0.5250833333333332,0.36468648864469877,0.9566,0.3518329575238795,-0.5507,-0.10400000000000004
22260-51-1,furin,0.2752,0.6226,0.14045,0.323625,0.2249521941806007,0.5254000000000001,0.24876794575132333,-0.4821500000000001,0.13475
541-22-0,furin,0.33635,0.0765,0.68425,0.42368333333333336,0.31963843949062193,0.746,0.30493619414559503,0.60775,-0.34790000000000004
865-21-4,furin,0.57215,0.95875,0.8591500000000001,0.8445166666666668,0.23467038515046307,0.6140000000000001,0.20072731088054094,-0.09959999999999991,-0.28700000000000003
52-21-1,furin,0.7790999999999999,0.99475,0.7513000000000001,0.8370833333333333,0.11971633834471662,0.25229999999999997,0.13325768583212502,-0.24344999999999994,0.027799999999999825
83905-01-5,furin,0.7624500000000001,0.97475,0.9238,0.9138916666666667,0.10244616147030594,0.2518,0.11083096363381485,-0.05095000000000005,-0.16134999999999988
72559-06-9,furin,0.51875,0.9944,0.3909,0.613375,0.40310934207317334,0.86,0.3180148830374662,-0.6034999999999999,0.12785000000000002
1476-53-5,furin,0.6343,0.63095,0.16465000000000002,0.3983583333333333,0.30601933707964707,0.8239000000000001,0.27019068420901066,-0.4663,0.46964999999999996
297-76-7,furin,0.51715,0.8742,0.9528000000000001,0.8539916666666665,0.2284488775780408,0.5903,0.23218296843940417,0.07860000000000011,-0.4356500000000001
5593-20-4,furin,0.75315,0.9962,0.9646,0.9398916666666666,0.1341140671219839,0.34430000000000005,0.13215077563147332,-0.03159999999999996,-0.21145000000000003
64-77-7,furin,0.6994,0.2319,0.5256000000000001,0.4566666666666666,0.23746236473737614,0.7067,0.23629867399825447,0.29370000000000007,0.17379999999999995
