compound_id,target_id,branch_sequence,branch_pose,branch_structure,consensus_123,disagreement_sd,disagreement_range,disagreement_branch_sd,structure_minus_pose,sequence_minus_structure
70458-96-7,pa_h5n1,0.8513999999999999,0.7751,0.7618499999999999,0.7811916666666666,0.06764529301190635,0.18769999999999998,0.04833296838942682,-0.013250000000000095,0.08955000000000002
70476-82-3,pa_h5n1,0.6907,0.7477499999999999,0.9101,0.8194166666666667,0.20085498002290111,0.4491,0.11383363957987115,0.1623500000000001,-0.21940000000000004
7081-44-9,pa_h5n1,0.8735999999999999,0.23405,0.5708,0.5090166666666668,0.2972098276751068,0.6508,0.3199251487978607,0.33675,0.30279999999999996
7081-53-0,pa_h5n1,0.63415,0.9436,0.5977,0.719075,0.17803427478999656,0.4385,0.19005907634206792,-0.3459,0.03644999999999998
71-58-9,pa_h5n1,0.554,0.5752,0.5621,0.5651166666666666,0.3238309106102546,0.7145,0.010697819092382021,-0.0131,-0.008099999999999996
71675-85-9,pa_h5n1,0.6412,0.9766,0.88385,0.8743249999999998,0.19597968687256,0.5425,0.17319292951311072,-0.09275,-0.24265000000000003
72-14-0,pa_h5n1,0.42625,0.32705,0.8448500000000001,0.6024833333333334,0.3083385374335597,0.7897000000000001,0.2748282615258725,0.5178,-0.4186000000000001
72-33-3,pa_h5n1,0.11355000000000001,0.8015,0.99615,0.7841666666666667,0.41804162312701193,0.8983,0.46370726847153615,0.19465,-0.8825999999999999
721-50-6,pa_h5n1,0.38505,0.03455,0.0822,0.11679166666666667,0.1925119701906005,0.5095,0.19010474963380936,0.04765,0.30285
723-46-6,pa_h5n1,0.2532,0.33590000000000003,0.06585,0.18709166666666666,0.18622909994591785,0.5212,0.13836323873534234,-0.27005,0.18734999999999996
72432-03-2,pa_h5n1,0.6470499999999999,0.5193,0.90125,0.7315666666666667,0.24885140947963305,0.6666,0.1944322954141107,0.38195,-0.2542000000000001
72559-06-9,pa_h5n1,0.074,0.2772,0.0308,0.12013333333333333,0.20952387612553053,0.5393,0.1315734522361306,-0.2464,0.043199999999999995
7279-75-6,pa_h5n1,0.4541,0.76675,0.7258,0.6941666666666667,0.18616914262752213,0.5058,0.16992538313428437,-0.04095000000000004,-0.2717
73590-58-6,pa_h5n1,0.64815,0.62045,0.8709,0.7502916666666666,0.18512140520930223,0.5428,0.1373014050668577,0.25045000000000006,-0.22275
738-70-5,pa_h5n1,0.4691,0.4021,0.9558,0.6901166666666668,0.36891357795559654,0.887,0.30220014890797126,0.5537,-0.48669999999999997
73816-42-9,pa_h5n1,0.17575,0.88965,0.7312,0.6914416666666666,0.356477419574742,0.8691,0.374896500161489,-0.1584500000000001,-0.55545
73963-72-1,pa_h5n1,0.698,0.8241499999999999,0.90425,0.8431750000000001,0.22069644310681585,0.5556000000000001,0.10397827898171812,0.08010000000000006,-0.20625000000000004
74011-58-8,pa_h5n1,0.25175000000000003,0.16005,0.35755,0.2740833333333333,0.18492851321524217,0.46109999999999995,0.09883385047644354,0.19749999999999998,-0.10579999999999995
745-65-3,pa_h5n1,0.1268,0.9611,0.42935,0.556175,0.3814046079952364,0.8896999999999999,0.4223645848079594,-0.53175,-0.30255
74863-84-6,pa_h5n1,0.4054,0.59175,0.6766,0.6031166666666666,0.17031813076318875,0.3927,0.13872952401465713,0.08484999999999998,-0.2712
753498-25-8,pa_h5n1,0.6018,0.6701,0.97505,0.8111916666666666,0.30258139015257807,0.6554,0.19873556761016214,0.30494999999999994,-0.37324999999999997
75607-67-9,pa_h5n1,0.0225,0.33904999999999996,0.6933,0.46341666666666664,0.3084573384872966,0.792,0.3355765200864526,0.35425000000000006,-0.6708000000000001
75695-93-1,pa_h5n1,0.8588,0.9873000000000001,0.9986999999999999,0.9715833333333334,0.08810393105115497,0.2257,0.07768978911886253,0.011399999999999855,-0.1398999999999999
75706-12-6,pa_h5n1,0.7463500000000001,0.9899,0.56555,0.7371333333333334,0.19512938955130943,0.44989999999999997,0.2129468497849483,-0.42435,0.18080000000000007
76-90-4,pa_h5n1,0.4109,0.1725,0.23320000000000002,0.2425833333333333,0.12316884346294722,0.3464,0.12389265514952853,0.06070000000000003,0.17769999999999997
7681-93-8,pa_h5n1,0.5132,0.5789,0.6989000000000001,0.62795,0.10008944000242984,0.2535,0.09416384656544151,0.1200000000000001,-0.1857000000000001
76824-35-6,pa_h5n1,0.27690000000000003,0.3633,0.35924999999999996,0.346875,0.17828952577198695,0.5301,0.048755999630814645,-0.0040500000000000536,-0.08234999999999992
77-86-1,pa_h5n1,0.9901,0.9189,0.96455,0.9535916666666667,0.04025770733660822,0.09609999999999996,0.03606975880152233,0.04564999999999997,0.02554999999999996
77883-43-3,pa_h5n1,0.12329999999999999,0.8834,0.7644500000000001,0.6972416666666666,0.3689215765805338,0.8292,0.40885499365096833,-0.11894999999999989,-0.6411500000000001
78110-38-0,pa_h5n1,0.60175,0.9281,0.14075,0.4800333333333333,0.4163403159275675,0.8818,0.39558929565059436,-0.78735,0.461
78246-49-8,pa_h5n1,0.5479499999999999,0.5601,0.3172,0.43662500000000004,0.2302417895749307,0.6617,0.1368658680363126,-0.24290000000000006,0.23074999999999996
78415-72-2,pa_h5n1,0.8389,0.9188000000000001,0.9333499999999999,0.9127583333333332,0.049566497421813724,0.13129999999999997,0.050853572473655496,0.01454999999999984,-0.09444999999999992
79-57-2,pa_h5n1,0.4998,0.6780999999999999,0.19340000000000002,0.4060333333333333,0.2578889993776392,0.6969,0.24515503258142587,-0.4846999999999999,0.3064
79307-93-0,pa_h5n1,0.92415,0.66465,0.97005,0.8605999999999999,0.1964505713913808,0.5234,0.16467959800776782,0.3054,-0.04589999999999994
79559-97-0,pa_h5n1,0.76535,0.59165,0.9393,0.794425,0.1573044394372475,0.3839,0.1738250149815421,0.34765,-0.17395000000000005
797-63-7,pa_h5n1,0.79355,0.8281000000000001,0.6748500000000001,0.7457166666666667,0.1995245348321855,0.4956,0.0803834093579017,-0.15325,0.11869999999999992
79794-75-5,pa_h5n1,0.7464,0.9744,0.70185,0.8001250000000001,0.18275619551741606,0.45220000000000005,0.1462031719902137,-0.27255000000000007,0.04454999999999998
79902-63-9,pa_h5n1,0.21205000000000002,0.81435,0.53165,0.5726166666666667,0.3052166361783053,0.7885,0.3013383314482245,-0.28270000000000006,-0.31959999999999994
80-50-2,pa_h5n1,0.24985000000000002,0.9953000000000001,0.759,0.7529083333333334,0.3555078325438133,0.8502000000000001,0.38095649686020583,-0.23630000000000007,-0.50915
80-77-3,pa_h5n1,0.15055,0.272,0.9234,0.5774583333333333,0.3843821783069553,0.9693999999999999,0.4156058198581921,0.6514,-0.77285
81403-68-1,pa_h5n1,0.7481,0.4123,0.1406,0.33241666666666664,0.3069944798635094,0.8408,0.3043131008243538,-0.2717,0.6074999999999999
82034-46-6,pa_h5n1,0.54375,0.24855,0.3005,0.323725,0.16123764655522194,0.3754,0.15759251515644176,0.051949999999999996,0.24324999999999997
82586-52-5,pa_h5n1,0.377,0.97275,0.80845,0.7913083333333333,0.30758168345985754,0.7901,0.30769618538421956,-0.1643,-0.43145
82586-55-8,pa_h5n1,0.48009999999999997,0.77925,0.8592,0.7693666666666669,0.22499146131946138,0.5988,0.19983306991920366,0.07994999999999997,-0.3791
82640-04-8,pa_h5n1,0.7970999999999999,0.4498,0.5787,0.5721333333333333,0.21933020463827288,0.6476,0.17556150868949982,0.12890000000000001,0.21839999999999993
83-12-5,pa_h5n1,0.14554999999999998,0.1348,0.49445,0.3164166666666667,0.2020446749277661,0.4718,0.20461137757547437,0.35965,-0.3489
83-43-2,pa_h5n1,0.4223,0.56185,0.1444,0.32986666666666664,0.32529493335535775,0.8218,0.21251161340814606,-0.41745,0.27790000000000004
83-88-5,pa_h5n1,0.118,0.3903,0.7391,0.5193166666666665,0.31414539945700304,0.7019,0.31133420949198626,0.3488,-0.6211
83915-83-7,pa_h5n1,0.6053999999999999,0.07085,0.4851,0.36706666666666665,0.35566965806302153,0.9353,0.2804219603264575,0.41425,0.12029999999999996
84371-65-3,pa_h5n1,0.7611,0.4648,0.39395,0.47875833333333323,0.30633858881962617,0.7903,0.19477017867219817,-0.07084999999999997,0.36715
849217-68-1,pa_h5n1,0.94875,0.51895,0.97215,0.8171833333333334,0.23750346032566907,0.5771,0.2551685194794478,0.45319999999999994,-0.023399999999999976
85371-64-8,pa_h5n1,0.20265,0.5939000000000001,0.2269,0.3451916666666666,0.24643358334447843,0.6853,0.21922348756463125,-0.3670000000000001,-0.024249999999999994
85622-93-1,pa_h5n1,0.08505,0.7725,0.9601,0.751725,0.4229431612718979,0.9451,0.4607048521920877,0.1876,-0.87505
85650-56-2,pa_h5n1,0.19690000000000002,0.29484999999999995,0.8382499999999999,0.550225,0.3140338622930124,0.7513,0.3454966437367132,0.5434,-0.6413499999999999
859-18-7,pa_h5n1,0.57045,0.93045,0.6544000000000001,0.732425,0.17150573945692507,0.379,0.18834861516170837,-0.2760499999999999,-0.08395000000000008
863031-21-4,pa_h5n1,0.5313,0.598,0.4563,0.5160333333333332,0.14688781660391942,0.3509,0.07089050241981172,-0.1417,0.07500000000000001
873857-62-6,pa_h5n1,0.7064,0.9226,0.53145,0.6909916666666667,0.18576918743429977,0.48669999999999997,0.19593717743195138,-0.39115,0.17495000000000005
877399-52-5,pa_h5n1,0.40835,0.40035,0.81045,0.6067333333333333,0.24863196428992526,0.6766000000000001,0.2344960625113636,0.4101,-0.4021
879085-55-9,pa_h5n1,0.25334999999999996,0.6349,0.4006,0.4541583333333333,0.24786114190543598,0.7326,0.19242290880592502,-0.2343,-0.14725000000000005
880149-29-1,pa_h5n1,0.6902999999999999,0.7047,0.9480500000000001,0.823975,0.19056836481081185,0.47750000000000004,0.1448341839253888,0.24335000000000007,-0.25775000000000015
88150-42-9,pa_h5n1,0.91025,0.8856999999999999,0.9893000000000001,0.9415916666666666,0.07266458330346819,0.1733,0.054136501857188185,0.10360000000000014,-0.07905000000000006
88889-14-9,pa_h5n1,0.27,0.535,0.2353,0.34098333333333336,0.28471586304009594,0.7796,0.16393554627759452,-0.2997,0.03470000000000001
89-25-8,pa_h5n1,0.6908000000000001,0.5186499999999999,0.1545,0.3652666666666667,0.3668419100920723,0.8909,0.2738182289402954,-0.36415,0.5363000000000001
90357-06-5,pa_h5n1,0.67005,0.40185,0.8544,0.672825,0.25496594282374263,0.589,0.2275659849362378,0.45255000000000006,-0.18435
91374-20-8,pa_h5n1,0.47035,0.87895,0.08804999999999999,0.4154,0.42803607986554904,0.8133,0.3955228733377292,-0.7909,0.3823
91832-40-5,pa_h5n1,0.18585,0.7151000000000001,0.11549999999999999,0.3270916666666667,0.3118129786693727,0.7085,0.3277638491861684,-0.5996000000000001,0.07035
936563-96-1,pa_h5n1,0.21785,0.66345,0.92755,0.7212333333333335,0.3749789474090512,0.9217,0.358697240022836,0.2641,-0.7097
93793-83-0,pa_h5n1,0.5179,0.34185,0.73285,0.5666916666666667,0.25987445943506393,0.6219,0.19582224294837738,0.391,-0.21494999999999997
93957-55-2,pa_h5n1,0.37165000000000004,0.43300000000000005,0.1257,0.269125,0.23441816838006962,0.6435000000000001,0.16262867469586456,-0.3073,0.24595000000000003
941678-49-5,pa_h5n1,0.20585,0.51265,0.65425,0.5323166666666667,0.23318138361941904,0.6815,0.2292158226068465,0.14159999999999995,-0.4484
95-25-0,pa_h5n1,0.51965,0.20555,0.3514,0.330825,0.21496337982704558,0.5211,0.15718306471542448,0.14584999999999998,0.16824999999999996
95635-55-5,pa_h5n1,0.64355,0.97175,0.6436999999999999,0.7530249999999999,0.24948181496854635,0.6272,0.18944307192399518,-0.32805000000000006,-0.00014999999999998348
96829-58-2,pa_h5n1,0.43360000000000004,0.9517,0.40900000000000003,0.594,0.33115847565780343,0.7879999999999999,0.30647350619588637,-0.5427,0.02460000000000001
97-77-8,pa_h5n1,0.2246,0.9288000000000001,0.3969,0.5454833333333334,0.36685625886260503,0.9498,0.36708367347695176,-0.5319,-0.17229999999999998
97240-79-4,pa_h5n1,0.4614,0.98505,0.7284999999999999,0.7694999999999999,0.3079726638301956,0.8516,0.2618427120111105,-0.25655000000000006,-0.26709999999999995
99300-78-4,pa_h5n1,0.9334,0.23855,0.8274,0.6487833333333334,0.36805634758824635,0.9224000000000001,0.37434316809579954,0.58885,0.10599999999999998
99592-39-9,pa_h5n1,0.16,0.8922,0.5337500000000001,0.5909416666666667,0.3421055962710928,0.9249999999999999,0.3661266413414899,-0.35844999999999994,-0.37375
