id,smiles,source
1258296-60-4,Cc1cc(Nc2cc(NC(=O)c3c(Cl)cccc3Cl)ccn2)nc(N)n1,TargetMol
139051-27-7,CC1=C(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C12,TargetMol
55916-51-3,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@]1(O)[C@@H]2C,TargetMol
5355-16-8,COc1ccc(Cc2cnc(N)nc2N)cc1OC,TargetMol
1092788-83-4,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,TargetMol
2497409-01-3,COc1cc(Nc2ncc(Br)c(Oc3ccc([N+](=O)[O-])cc3F)n2)cc(OC)c1OC,TargetMol
15763-12-9,C=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,TargetMol
84954-92-7,O[C@@H]1[C@@H](O)[C@H](OC/C=C/c2ccccc2)O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@H]1O,TargetMol
84676-89-1,CC(=O)O[C@H]1[C@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@@]6(C)CC[C@@H](C(C)(C)O)O6)[C@@H](O)C[C@@]3(C)[C@@H]5C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]4C2(C)C)OC[C@@H](O)[C@@H]1O,TargetMol
1628316-74-4,N#Cc1cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)ccc2[nH]1,TargetMol
64421-28-9,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1[C@H](O)C[C@]2(C)O,TargetMol
23111-00-4,NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1.[Cl-],TargetMol
118876-58-7,NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1nc([O-])c([O-])nc12.[Na+].[Na+],TargetMol
1227962-62-0,O=C(c1ccccc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccccc2O)cc(Cl)c1Cl,TargetMol
14197-60-5,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,TargetMol
57420-46-9,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1[C@H](O)C[C@]2(C)OC(C)=O,TargetMol
522629-08-9,Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12,TargetMol
1082949-67-4,Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3[nH]ncc23)CC1,TargetMol
2553413-93-5,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)([S-])O[C@@H]3[C@H](O)[C@@H](COP(=O)([S-])O[C@H]2[C@H]1F)O[C@H]3n1cc(F)c2c(=O)nc[nH]c21.[Na+].[Na+],TargetMol
138148-68-2,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCSSC)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C\C=C(\C)C2,TargetMol
528-58-5,Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1.[Cl-],TargetMol
1228108-65-3,Cc1cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O,TargetMol
2450-53-5,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1CC(O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1O,TargetMol
187870-78-6,Cc1cc(S(C)(=O)=O)c(S(C)(=O)=O)cc1C(=O)NC(=N)N,TargetMol
104112-82-5,COc1cc2c(cc1O)C[C@H]1c3cc(O)c(OC)cc3CC[N+]1(C)C2.[Cl-],TargetMol
168555-66-6,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)([O-])[O-].[Na+].[Na+],TargetMol
519-34-6,O=C(c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O,TargetMol
55750-84-0,CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,TargetMol
1821428-35-6,CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCOCC2)c(=O)n4C)cn1,TargetMol
1448990-73-5,C=CC(=O)N1C(=O)CC(c2ccc(F)cc2)Sc2ccccc21,TargetMol
2377858-38-1,O=C1NC(=S)NC(=O)C12N=C(c1ccc(Cl)cc1)CC2c1ccc(Cl)cc1,TargetMol
34981-26-5,C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1O)CC2=O,TargetMol
97938-31-3,C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1OC)CC2=O,TargetMol
72896-40-3,C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccc(O)cc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@H]1O,TargetMol
2079938-92-2,CC(C)OC(=O)[C@H](CCC(=O)C=[N+]=[N-])NC(=O)OC(OC(=O)C(C)(C)C)c1ccccc1,TargetMol
174254-13-8,COc1cc(C(=O)C(=O)N2CCCC[C@H]2C(=O)OC(CCCc2cccnc2)CCCc2cccnc2)cc(OC)c1OC.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O,TargetMol
27821-54-1,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O][Na])OP(=O)([O][Na])OP(=O)(O)[O][Na])O2)c(=O)[nH]c1=O,TargetMol
23094-69-1,O=C(O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@@H]([C@@H]1O)[C@H]2O)c1cc(O)c(O)c(O)c1,TargetMol
128596-80-5,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]([C@H](O)[C@@H](O)C=O)[C@H](O)CO)[C@@H]2O)(C(=O)[O-])C[C@@H]1O.[Na+],TargetMol
156951-82-5,COc1ccc(CCc2cc(OC)c(O)c(OC)c2)cc1OC,TargetMol
2290608-13-6,CNS(=O)(=O)c1ccc(Nc2ccc(C(F)(F)F)cc2)c(-c2cn(C)cn2)c1,TargetMol
11041-94-4,Cl.Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,TargetMol
38642-49-8,C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@H]1O,TargetMol
1438391-30-0,Cl.c1cc(OCCN2CCCCC2)cc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1,TargetMol
149979-74-8,CC(C)(C)N/C(=N/c1cccc(/C(=C\CCCC(=O)O)c2cccnc2)c1)NC#N,TargetMol
146-48-5,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,TargetMol
19121-58-5,C[C@@H]1CC[C@@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,TargetMol
77181-69-2,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br,TargetMol
925705-73-3,Nc1nc(N)c2nc(-c3cccc(O)c3)cnc2n1,TargetMol
149877-41-8,COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,TargetMol
1884222-74-5,COc1ccc(Nc2ncc(C(F)(F)F)c(NC3CC3)n2)cc1OC,TargetMol
925432-73-1,COc1cc(C(=O)Nc2ccccc2-c2cn3c(CN4CCNCC4)csc3n2)cc(OC)c1OC.O=C(O)C(F)(F)F,TargetMol
1204669-58-8,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,TargetMol
792184-90-8,Fc1ccc(Nc2nc(NCc3ncccn3)nc(Nc3ccccc3)n2)cc1,TargetMol
2226735-55-1,N#Cc1cc(N2CCC(C(=O)N3N=CC[C@H]3c3cc(F)cc(F)c3)CC2)ncn1,TargetMol
1616391-65-1,O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2COC2)ncn1,TargetMol
58186-27-9,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,TargetMol and NUS
120934-96-5,COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1,TargetMol
38395-02-7,CC(=O)[C@]1(O)CC[C@@]2(O)[C@]1(C)[C@H](OC(=O)/C=C(\C)C(C)C)C[C@@H]1[C@@]3(C)CC[C@H](O)CC3=CC[C@]12O,TargetMol
97540-22-2,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Cc1ccc(S(=O)(=O)O)cc1.O=S(=O)(O)O.O=S(=O)(O)O,TargetMol
781661-94-7,COCCn1c2c([n+](Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O.[Br-],TargetMol
548-76-5,COc1cc(-c2coc3cc(O)c(OC)c(O)c3c2=O)cc(O)c1OC,TargetMol
778274-97-8,O=C(NCCO)c1ccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)cc1,TargetMol
31271-07-5,CC(C)=CCc1c(O)cc2oc3cc(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O,TargetMol
17388-39-5,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)OCC[C@]21O,TargetMol
1626387-81-2,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C.Cl,TargetMol
2883232-92-4,COc1cc2ncnc(Nc3cccnc3)c2cc1OC,TargetMol
2345-17-7,COc1ccc(-c2coc3cc(O)c(OC)c(O)c3c2=O)cc1,TargetMol
270249-38-2,C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1OC)CC2=O,TargetMol
20874-52-6,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,TargetMol
76541-72-5,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,TargetMol
1224844-38-5,CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,TargetMol
425637-18-9,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,TargetMol
21561-09-1,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,TargetMol
467214-21-7,COC1/C=C\C=C(\C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(CC(C)CC(OC)C(O)C(C)/C=C(/C)C1OC(N)=O)C2=O.Cl,TargetMol
917111-44-5,CCC[C@H](Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,TargetMol
35542-01-9,COc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,TargetMol
254750-02-2,C[C@H](NC(=O)C(=O)Nc1ccccc1C(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F,TargetMol
24292-52-2,COc1ccc(/C=C/C(=O)c2c(O)cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2OC)cc1O,TargetMol
171179-06-9,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,TargetMol
1033735-94-2,CC(C)(O)c1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1,TargetMol
52479-85-3,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,TargetMol
153436-54-5,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,TargetMol
1414943-88-6,COc1cc(F)ccc1-c1ncnc(Nc2cccc(CS(C)(=N)=O)c2)n1,TargetMol
301177-43-5,Cc1ccc(C)c(CSc2nc(C3CCCCC3)c(C#N)c(=O)[nH]2)c1,TargetMol
1383716-33-3,CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccnc(Cl)c3)n2)c(CC2CC2)n1,TargetMol
2244904-70-7,CNCc1ccccc1-c1csc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,TargetMol
55916-52-4,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@]1(O)[C@@H]2C,TargetMol
2766437-35-6,COc1ccc(-c2ccc3ncnc(N[C@@H](C)C(=O)N4CCN(C)CC4)c3c2)cn1,TargetMol
1983983-41-0,Nc1nccc(-c2ccc(O)c(-c3ccnc(N)n3)n2)n1,TargetMol
25387-67-1,CC[C@@](O)(C(=O)[O-])c1cc2n(c(=O)c1CO)Cc1cc3ccccc3nc1-2.[Na+],TargetMol
1346546-69-7,CC(C)S(=O)(=O)c1ccc2nccc(Nc3ccc4scnc4c3)c2c1,TargetMol
93793-83-0,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1.Cl,TargetMol and NUS
173792-61-5,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4C=CC4=C6[C@]7(CC[C@](C)(OC7=O)[C@@]6(C)O)CC[C@]45C)C3(C)C)OC[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,TargetMol
179246-08-3,COc1cc2nccc(Nc3cccc(Oc4ccccc4)c3)c2cc1OC.Cl,TargetMol
891020-54-5,CCS(=O)(=O)c1oc(-c2ccc(F)cc2)nc1S(=O)(=O)c1ccccc1,TargetMol
1138549-36-6,Cc1cnc(CNC(=O)c2c(=O)c3ccc(N4CCCN(C)CC4)nc3n3c2sc2ccccc23)cn1,TargetMol
1595129-71-7,CN1CCC(c2ccccc2CC(C)(C)Nc2nc(N3CCOCC3)nc(-n3c(S(C)(=O)=O)nc4ccccc43)n2)CC1,TargetMol
1215208-59-5,COc1cc(C(=O)c2ccc3ncccc3c2)cc(OC)c1OC,TargetMol
63306-30-9,COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)C=C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C(=O)[C@@H](C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)C=C(C)C)[C@@H]24,TargetMol
906669-07-6,Cc1ccc(-n2c(-c3ccc(O)cc3O)n[nH]c2=O)cc1,TargetMol
1031496-06-6,Cc1cc(NC(=O)C(c2ccccc2)N2CCCc3ccccc32)no1,TargetMol
550-33-4,OC[C@H]1O[C@@H](n2cnc3cncnc32)[C@H](O)[C@@H]1O,TargetMol
78214-33-2,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,TargetMol
2834087-62-4,COc1cc(-c2nccn3cc(-c4ccc(C)cc4)nc23)cc(OC)c1OC,TargetMol
1811510-58-3,Nc1ncc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cn1,TargetMol
3542-72-1,O=c1c2cc(O)c(O)cc2oc2cc(O)cc(O)c12,TargetMol
58546-56-8,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)CC(C)C(C)(O)C2OC(=O)c1ccccc1,TargetMol
2137030-98-7,C[C@@H]1CN(C(=O)c2ccc(NC(=O)c3cc(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)C[C@H](C)N1.Cl.Cl,TargetMol
1365267-27-1,C[C@@H](Oc1cc(C(=O)Nc2ccc(C(=O)N3CCN(C)CC3)cc2)nnc1N)c1c(Cl)ccc(F)c1Cl,TargetMol
459420-09-8,Cc1cc(=O)[nH]c(SCC(=O)c2cccc3ccccc23)n1,TargetMol
556055-08-4,O=C(CSc1nnc(-c2ccncc2)n1-c1ccccc1)c1ccc2c(c1)OCCO2,TargetMol
96566-25-5,CCCc1c(OCCCCCOc2cc3c(cc2C(C)=O)CCC(C(=O)O)O3)ccc(C(C)=O)c1O,TargetMol
6873-13-8,COc1cc2c(cc1O)C[C@H]1c3cc(O)c(OC)cc3CC[N@@+]1(C)C2,TargetMol
1454682-72-4,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,TargetMol
19573-01-4,COc1c2ccoc2c(OCC(O)C(C)(C)O)c2oc(=O)ccc12,TargetMol
1373615-35-0,Cc1cnc(-c2cc(N3CCN(C(=O)CCS(C)(=O)=O)CC3)ncc2Cl)c(C)c1,TargetMol
1431697-89-0,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,TargetMol
73263-62-4,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1CC(C(=O)O)=C[C@@H](O)[C@H]1O,TargetMol
877130-28-4,CCc1cc(CC[C@]2(C3CCCC3)CC(O)=C(Cc3nc4nc(C)cc(C)n4n3)C(=O)O2)cc(CC)n1,TargetMol
1883711-97-4,Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21,TargetMol
91485-02-8,O=c1oc2c(O)c(O)ccc2c2c(O)c(O)c(O)cc12,TargetMol
23141-25-5,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]21,TargetMol
900515-16-4,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(F)cc3O)o2)S1,TargetMol
900874-91-1,COc1ccc(-c2c(C)nn3c(NCCN4CCOCC4)cc(C)nc23)cc1OC,TargetMol
34140-59-5,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C.O=C(O)/C=C\C(=O)O,TargetMol
39133-31-8,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,TargetMol and NUS
83657-22-1,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1)n1cncn1,TargetMol
1375637-35-6,COc1nc(C)ccc1-c1cc(Nc2cncc(O[C@@H]3CCCNC3)n2)n[nH]1,TargetMol
19083-00-2,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,TargetMol
54680-12-5,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)O1.[Na+].[Na+].[Na+],TargetMol
60976-49-0,O=C1O[C@@H]2[C@H]3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC[C@@H]2O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]3OC(=O)c2cc(O)c(O)c3c2C2C1=CC(=O)C(O)(O3)C2(O)O,TargetMol
60084-10-8,NC(=O)c1csc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,TargetMol
436-77-1,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(O)c(OC)cc3c1[C@@H](C2)N(C)CC3,TargetMol
897776-15-7,COC(=O)Cn1nc(-c2ccccc2)c2ccccc21,TargetMol
64202-81-9,CO[C@H]1/C=C/C=C(\C)C(=O)NC2=CC(=O)C(N)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,TargetMol
65673-63-4,CCOC(=O)C1=C(N)Oc2ccc(Br)cc2C1C(C#N)C(=O)OCC,TargetMol
36396-99-3,OC[C@H]1O[C@@H](n2cnc3c(NC4CCCCC4)ncnc32)[C@H](O)[C@@H]1O,TargetMol
1398053-50-3,COc1cc2nccc(Nc3n[nH]c(C)c3C)c2cc1S(=O)(=O)C(C)(C)C,TargetMol
477-49-6,COc1cc([C@@H]2c3cc4c(cc3C(=O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,TargetMol
158364-59-1,COC(=O)Nc1cccc(C)c1CNc1cccn2c(C)c(C)nc12,TargetMol
746667-48-1,Cc1cccc(-c2n[nH]cc2-c2ccc3nccnc3c2)n1,TargetMol
14357-08-5,CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,TargetMol
1225451-84-2,COc1cc2ncnc(Sc3nnc(C)s3)c2cc1OC,TargetMol
2241651-99-8,COc1cc(C(=O)N2CCC(c3nc4ccccc4n3Cc3cccc(F)c3)CC2)ccc1OCc1cccc(F)c1,TargetMol
953769-46-5,CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,TargetMol
73069-25-7,C/C=C(/C)C(=O)O[C@@H]1[C@H](OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C,TargetMol
690206-97-4,COc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,TargetMol
211555-05-4,COc1cc2ncnc(Nc3cc(Br)c(O)c(Br)c3)c2cc1OC,TargetMol
229476-53-3,COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC,TargetMol
183322-45-4,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC.Cl,TargetMol
6807-83-6,OCC1OC(Oc2ccc3c(c2)OCC2c4cc5c(cc4OC32)OCO5)C(O)C(O)C1O,TargetMol
189290-58-2,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,TargetMol
153436-53-4,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,TargetMol
1629908-92-4,COc1ccc2c(c1)N(CCO)C1=C(C(=O)OC1)C2c1ccccc1,TargetMol
402-71-1,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1,TargetMol
1218777-13-9,O=C1NC(=O)/C(=C\c2ccc(-c3ccc(F)cc3)o2)S1,TargetMol
74285-86-2,CC(C)c1ccc2c(c1O)CC[C@H]1C3=C(CC[C@]21C)C(=O)OC3,TargetMol
243984-11-4,CCOC(=O)C1=CCCC[C@H]1S(=O)(=O)Nc1ccc(F)cc1Cl,TargetMol
578723-96-3,CCOc1ccc(C2=Nn3c(nnc3-c3ccccc3OC)SC2)cc1,TargetMol
2241300-51-4,Cc1nc2ccc(-n3c(-c4nonc4N)nc4cnccc43)cc2[nH]1.Cl.Cl,TargetMol
42123-27-3,COc1cc(-c2c3c(c(O)c4cc5c(cc24)OCO5)COC3=O)cc(OC)c1OC,TargetMol
113558-15-9,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,TargetMol
34552-84-6,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,TargetMol and NUS
1477949-42-0,CCOC(=O)NCCCC(=O)NCCc1ccccc1,TargetMol
301687-87-6,O=C1NC(=S)S/C1=C/c1ccc(-c2cccc(C(F)(F)F)c2)o1,TargetMol
1382979-64-7,CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3ccc(N)cc3)nc12,TargetMol
1383539-73-8,Cc1ccc(C)c(CSc2nc(C3CCCC3)c(C#N)c(=O)[nH]2)c1,TargetMol
97230-46-1,CC(C)C1=CC(=O)[C@@](C)([C@H]2[C@H](O)C[C@@]3(C)[C@@H]4CC=C5[C@@H](CC[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C5(C)C)[C@]4(C)C(=O)C[C@]23C)O1,TargetMol
108885-69-4,CC(=O)O[C@H]1[C@H]2[C@H]([C@@H]3[C@@H](O)[C@@H]4[C@H]([C@H](C)C=C5OC(=O)[C@@](C)(O)[C@@]54C)[C@@]3(C)[C@H]1OC(C)=O)[C@@H](O)C(=O)[C@H]1C[C@@H]3O[C@@H]3[C@H](OC(C)=O)[C@]21C,TargetMol
904899-25-8,Cc1ccsc1C(=O)Nc1cc(CN2CCN(C(=O)CO)CC2)ccc1/C=C/c1n[nH]c2ccccc12,TargetMol
1702428-31-6,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(N)=O,TargetMol
1338934-59-0,COc1cc2c(C)c(CC(=O)N3CCOCC3)c(=O)oc2c(C=O)c1O,TargetMol
129731-10-8,Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21,TargetMol
1224887-10-8,CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl,TargetMol
877636-42-5,O=C(Oc1coc(CSc2ncccn2)cc1=O)c1ccc([N+](=O)[O-])cc1,TargetMol
950762-95-5,COc1ccc(Cn2ccc3ccc(C(=O)NO)cc32)cc1,TargetMol
287403-39-8,CC#CCOc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(=O)NO)cc1,TargetMol
22862-76-6,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,TargetMol
