id,smiles,source
Z9061996936,Cc1ccc(-n2cc[nH+]c2N2CC[NH+](Cc3cc(F)c(F)cc3[O-])CC2)cc1,Enamine
Z2582964309,Cc1nc(-c2cccc(C[NH3+])c2)cs1,Enamine
Z8623972671,C[NH+](C)CCNC(=O)C1CCN(C(=O)c2cc(-c3ccc4c(c3)OCCO4)nc3ccccc23)CC1,Enamine
Z9303534342,[NH3+][C@@H]1COc2ccc(-c3cccc4[nH]ccc34)cc21,Enamine
Z9061999035,Cc1[nH+]cc(N)cc1C(=O)NCCC1CN(C(=O)c2cncc(-c3ccc(N(C)C)cc3)c2)C1,Enamine
Z431776706,COc1ccc(N2CC[NH+](Cn3nc(-c4ccc(F)c(F)c4)c4ccccc4c3=O)CC2)cc1,Enamine
Z2993429608,O=c1c2ccccc2c(-c2ccc(F)cc2)nn1C[N@@H+]1CC[C@H]2COCC[C@@H]21,Enamine
Z8452028729,CN1CC[NH+](Cc2ccc(NC(=O)c3ccc(NC(N)=[NH2+])cc3)cc2)CC1,Enamine
Z3484595219,COc1ccc(-c2cn(C)c3c(C#N)cnn23)cc1C[NH+](C)C,Enamine
Z2344478459,C[C@H]1C[N@H+](Cn2nc(-c3ccccc3)c3ccccc3c2=O)CC(=O)N1,Enamine
Z362642534,CC(=O)c1ccc(N2CC[NH+](Cn3nc(-c4ccccc4)c4ccccc4c3=O)CC2)c(F)c1,Enamine
Z397611952,C[N@@H+](Cc1cnn(-c2ccccc2)c1)Cn1nc(-c2ccccc2)c2ccccc2c1=O,Enamine
Z872477566,Cc1cccc(C[N@@H+](Cn2nc(-c3ccccc3)c3ccccc3c2=O)C2CC2)c1,Enamine
Z991892474,CCC[N@H+](Cn1nc(-c2ccccc2)c2ccccc2c1=O)[C@H]1CCc2ccccc21,Enamine
Z362641998,C[N@@H+](Cc1ccc(Br)cc1)Cn1nc(-c2ccccc2)c2ccccc2c1=O,Enamine
Z968694434,O=c1c2ccccc2c(-c2ccccc2)nn1C[N@@H+](CC1CCCCC1)C1CC1,Enamine
Z397643656,O=c1c2ccccc2c(-c2ccccc2)nn1C[N@H+](C1CCCC1)C1CC1,Enamine
Z362642814,CC[C@H]1C[N@@H+](Cn2nc(-c3ccc(C)cc3)c3ccccc3c2=O)CCO1,Enamine
Z397604542,C=C(C)C[N@H+](CC)Cn1nc(-c2ccc(C)cc2)c2ccccc2c1=O,Enamine
Z872482862,Cc1ccc(-c2nn(C[NH+]3CCN(C(=O)c4ccoc4C)CC3)c(=O)c3ccccc23)cc1,Enamine
Z354242828,Cc1ccc(C)c(-c2nn(C[N@H+]3C[C@H](C)OC[C@@H]3C)c(=O)c3ccccc23)c1,Enamine
Z271216034,Cc1ccc(C)c(-c2nn(C[N@H+](C)Cc3nc4ccccc4s3)c(=O)c3ccccc23)c1,Enamine
Z286599244,Cc1ccc(C)c(-c2nn(C[N@H+](C)Cc3ccc(F)cc3F)c(=O)c3ccccc23)c1,Enamine
Z271146728,Cc1ccc(C)c(-c2nn(C[N@@H+](C)Cc3ccccc3)c(=O)c3ccccc23)c1,Enamine
Z271256498,Cc1ccc(C)c(-c2nn(C[N@H+](C)[C@@H]3CCS(=O)(=O)C3)c(=O)c3ccccc23)c1,Enamine
Z362642028,Cc1ccc(-c2nn(C[N@H+](C)Cc3ccc(C(F)(F)F)cc3)c(=O)c3ccccc23)cc1,Enamine
Z362641488,Cc1ccc(-c2nn(C[NH+]3CCN(c4ccccc4)CC3)c(=O)c3ccccc23)cc1,Enamine
Z362642492,Cc1ccc(-c2nn(C[N@@H+]3CCCN(c4ccc(C(F)(F)F)cn4)CC3)c(=O)c3ccccc23)cc1,Enamine
Z1407909925,Cc1ccc(-c2nn(C[N@H+](C)CCC3CCOCC3)c(=O)c3ccccc23)cc1,Enamine
Z362642310,Cc1ccc(-c2nn(C[N@@H+](C)Cc3ccc(Br)s3)c(=O)c3ccccc23)cc1,Enamine
Z397603302,Cc1ccc(-c2nn(C[NH+]3CCCCC3)c(=O)c3ccccc23)cc1,Enamine
Z397628728,Cc1ccc(-c2nn(C[N@H+](C)Cc3cccc(C#N)c3)c(=O)c3ccccc23)cc1,Enamine
Z362642512,O=c1c2ccccc2c(-c2ccc(Br)cc2)nn1C[NH+]1CCN(Cc2ccsc2)CC1,Enamine
Z362641508,O=c1c2ccccc2c(-c2ccc(Br)cc2)nn1C[NH+]1CCOCC1,Enamine
Z8110778579,C[C@@H](Nc1nc(-c2ccccn2)nc2ccccc12)c1ccc(-n2cc[nH+]c2)cc1,Enamine
Z2998224532,c1cc(-c2cc[nH]c2)cc([C@@H]2COCC[NH2+]2)c1,Enamine
Z1667091711,CC[NH+](CC)CCOCCNC(=O)CCc1ncc(-c2ccccc2)o1,Enamine
Z9725845633,O=C(CCCc1ccc[nH+]c1)NC[C@H]1CC[N@H+](Cc2cccc(-c3cccs3)n2)C1,Enamine
Z4151114478,O=C([O-])C1([NH2+]Cc2cccc(-c3cccs3)n2)COC1,Enamine
Z5267348992,O[C@@H](C[NH2+]Cc1cccc(-c2cccs2)n1)c1cc2ccccc2s1,Enamine
Z9072998121,O=C([O-])CN1CCC[C@H]([NH2+]Cc2cccc(-c3cccs3)n2)C1,Enamine
Z1124182227,[NH3+]C1(c2nc(=O)cc(-c3ccccc3)[nH]2)CCCCC1,Enamine
Z9235784482,CC(C)C[N@H+](Cc1cccc(-c2cscn2)c1)Cc1nccn1C,Enamine
Z9235784483,Cc1ncoc1C[N@@H+](CCOC(C)C)Cc1cccc(-c2cscn2)c1,Enamine
Z9454636852,COc1nc(-c2cccc(C[N@H+]3CC[C@H](O)CC3)c2)cs1,Enamine
Z9485269000,Cc1nc(-c2cccc(C[N@H+]3CC[C@H](O)CC3)c2)c(C)s1,Enamine
Z18076521,C[C@@H](Sc1nc(-c2ccc(F)cc2)cs1)C(=O)Nc1ccc([NH+](C)C)cc1,Enamine
Z48284058,N#C/C(C(=O)NCC[NH+]1CCOCC1)=c1/s/c(=C/c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)c(=O)n1-c1ccccc1F,Enamine
Z27449454,COc1ccc(-c2cc(C(=O)[N+]3=C(Nc4ccc(C)c(Cl)c4)SCCC3)c3ccccc3n2)cc1,Enamine
Z4206812821,C[NH2+]Cc1ccc(NC(=O)[C@H]2C[C@@H](C3CC[NH2+]CC3)CN2)cc1,Enamine
Z1357569658,CC(=O)c1ccc(-c2ccc(C(=O)N[C@H](C)c3ccc(-n4cc[nH+]c4C)cc3)o2)cc1,Enamine
Z275847646,CC(C)C[N@H+]1CC[C@H](NC(=O)[C@H](C)SCc2nc(=O)c3c(-c4ccccc4)csc3[nH]2)CC1,Enamine
Z5922108496,Clc1ccc(-c2nc3c(s2)[C@H]([NH2+]Cc2ccc(CN4CC[NH2+]CC4)cc2)CCC3)cc1,Enamine
Z2106759410,C[NH+](C)C1(CNC(=O)C(=O)NCc2cccc(-n3cc[nH+]c3)c2)Cc2ccccc2C1,Enamine
Z2164949488,CN(Cc1cccc(OCC[NH+](C)C)c1)Cc1cnc(-c2ccccc2)[nH]1,Enamine
Z787517190,Cc1ccc(-c2cc(C(=O)N3CCN(C(=O)c4ccc5[nH]c[nH+]c5c4)CC3)c3ccccc3n2)cc1,Enamine
Z1679847543,Cc1cccc([C@H]2CCCN2c2nnc(-c3ccccn3)s2)[nH+]1,Enamine
Z4128876539,O=C(NC[C@@H]1CCCc2ccc[nH+]c21)c1n[nH]cc1-c1ccncc1,Enamine
Z9254534168,[NH3+][C@@H]1COc2ccc(-c3cnn(-c4ccncc4)c3)cc21,Enamine
Z27871232,Cc1nn(-c2ccccc2)c2nc(-c3ccccc3)cc(C(=O)[N+]3=C(Nc4ccccc4)SCCC3)c12,Enamine
Z290598936,Cn1cc[nH+]c1[C@@H](NC(=O)CSc1ncc(-c2ccccc2)[nH]1)c1ccccc1,Enamine
Z56830221,Cc1sc2nc(SCc3[nH]c4ccccc4[nH+]3)n(-c3ccc(Cl)c(Cl)c3)c(=O)c2c1C,Enamine
Z1637496216,COc1cc(-c2ccccc2)ccc1CN(CCC#N)Cc1ccc[nH+]c1,Enamine
Z2787066709,c1ccc(-c2cc([C@H]3CCC[NH2+]C3)[nH]n2)cc1,Enamine
Z31174523,C[C@@H](Nc1nc(-c2cccs2)nc2ccccc12)c1ccc(-n2cc[nH+]c2)cc1,Enamine
Z5108529493,Cc1cc(O[C@H]2CC[N@@H+](Cc3cccc(-c4cnco4)c3)C2)cc[nH+]1,Enamine
Z5784845638,C[C@@H]([NH2+]Cc1cccc(-c2cnco2)c1)c1coc2ccccc12,Enamine
Z4230615349,O[C@@H]1C[C@H](Cn2cccn2)C[C@H]1[NH2+]Cc1cccc(-c2cnco2)c1,Enamine
Z9191843826,CCO[C@@H](C)C[N@H+](Cc1cccc(-c2cnco2)c1)Cc1nn(C)cc1C,Enamine
Z4231628799,Cc1csc(C[C@@H]2CCC[N@H+]2Cc2cccc(-c3cnco3)c2)n1,Enamine
Z4215930210,C[C@H]1[C@@H]([NH2+]Cc2cccc(-c3cnco3)c2)CC[N@H+]1C,Enamine
Z9076978305,C[C@@H]([NH2+]Cc1cccc(-c2cnco2)c1)c1cnc(Cl)s1,Enamine
Z4208387851,OCC1([NH2+]Cc2cccc(-c3cnco3)c2)Cc2ccccc2C1,Enamine
Z9491541904,c1ccc([C@H]2CC[N@H+](Cc3cccc(-c4cnco4)c3)C2)cc1,Enamine
Z2723076751,[NH3+][C@H](CO)c1cccc(-c2cnc(C3CC3)o2)c1,Enamine
Z9072986165,OCc1nc(C[N@@H+](Cc2cccc(-c3cnco3)c2)C[C@H]2CC23CCC3)cs1,Enamine
Z4347650482,C[C@@H]1C[N@H+](Cc2cccc(-c3cnco3)c2)CC[C@@]12CCC[N@H+](C)C2,Enamine
Z4229472378,CC(C)(C)[C@@H]1C[C@H](CO)C[N@H+](Cc2cccc(-c3cnco3)c2)C1,Enamine
Z5292446043,c1cc(C[N@H+]2C[C@@H](Nc3ccncn3)C2)cc(-c2cnco2)c1,Enamine
Z2512363070,CCn1nccc1-c1cc(C[N@@H+](CCn2ccnc2)Cc2ccsc2)cc2c1OCO2,Enamine
Z5596510470,C[NH2+]Cc1cccc(-c2cc3cccnc3[nH]2)c1,Enamine
Z8820654782,C[NH+](C)Cc1cccc(-c2cc3cccnc3[nH]2)c1,Enamine
Z5231910877,Cc1c[nH]c(C[N@@H+]2CCC[C@H]2c2cccc(-c3nnn[nH]3)c2)n1,Enamine
Z3512088350,Cc1onc(-c2ccc(F)cc2)c1-c1cccc([C@@H]2COCC[NH2+]2)c1,Enamine
Z9424350795,CC[C@@H]1COCC[N@H+]1CCNC(=O)c1cc2cc[nH+]c(-c3cnc(-c4ccncc4)o3)c2[nH]1,Enamine
Z6385043480,C[C@H]([N@H+](C)Cc1ccc(NC(=O)c2cc3n(n2)C[C@@H]([NH3+])CO3)cc1)C(C)(C)C,Enamine
Z3792390011,[NH3+][C@@H]1CCc2nc(C(=O)N3CCn4c(nnc4-c4ccccc4)C3)cn2C1,Enamine
Z7291161845,OC[C@@H](Cc1cncs1)[NH2+]Cc1cccc(-c2ccn[nH]2)c1,Enamine
Z9797262640,C[C@H]([NH2+]Cc1cccc(-c2ccn[nH]2)c1)c1ccn[nH]1,Enamine
Z9192250654,Cc1cc(C[N@@H+](Cc2cccc(-c3ccn[nH]3)c2)C[C@@H]2CCC[C@H]2O)no1,Enamine
Z9503324523,CC(C)[C@@]1(C(=O)[O-])CC[N@@H+](Cc2cccc(-c3ccn[nH]3)c2)C1,Enamine
Z9192250655,Cn1cnc(C[N@H+](Cc2cccc(-c3ccn[nH]3)c2)C[C@H]2OCC2(C)C)c1,Enamine
Z2219389430,C[C@H]([NH2+]Cc1cccc(-c2ccn[nH]2)c1)c1cc[nH]c(=O)c1,Enamine
Z1681947154,Cn1ccnc1C[N@@H+](Cc1cccc(-c2ccn[nH]2)c1)C1CC1,Enamine
Z1199511498,O=C1[C@H]([NH2+]Cc2cccc(-c3ccn[nH]3)c2)CCN1c1ccc(C(F)(F)F)cc1,Enamine
Z4389787584,F[C@@H]1COC[C@H]1[NH2+]Cc1cccc(-c2ccn[nH]2)c1,Enamine
Z8860619627,CC(C)c1nn(C)cc1C[NH2+]Cc1cccc(-c2ccnn2C)c1,Enamine
Z3140491614,[NH3+][C@@H]1C[C@]12CC[C@@H](NC(=O)c1ncccc1-c1ccccn1)CC2,Enamine
Z9731016304,CN1CC[NH+](CCOc2ccc(Nc3cc(-c4cnco4)ccn3)cc2)CC1,Enamine
Z16586951,Cc1ccc(-n2nnnc2SCc2cn3cc(C)ccc3[nH+]2)c(C)c1,Enamine
Z19563739,Cc1ccc(-n2nnnc2SCc2cn3cccc(C)c3[nH+]2)cc1,Enamine
Z24793751,Cc1cccc(-n2nnnc2SCc2cn3cc(C)ccc3[nH+]2)c1,Enamine
Z19428010,COc1ccccc1-n1nnnc1SCc1cn2cccc(C)c2[nH+]1,Enamine
Z5292511589,Cc1ccn2c(-c3cccc(C[N@@H+]4CCC[C@H]4C)c3)nnc2c1,Enamine
Z8718592784,C[C@@H](c1nc(=O)c2ccccc2[nH]1)[N@@H+]1CCC[C@@H](c2cc(-c3ccccc3)n[nH]2)C1,Enamine
Z8795956376,Cn1cc(N2C(=O)C[C@H]([N@@H+]3CCC[C@@H](c4cc(-c5ccccc5)n[nH]4)C3)C2=O)cn1,Enamine
Z4203902049,[NH3+]C[C@H]1C[C@](O)(C[N@@H+]2CCC[C@@H](c3cc(-c4ccccc4)n[nH]3)C2)C1,Enamine
Z1096954272,Cc1ccc(-c2ccc(=O)n(C[N@H+]3CCC[C@@H]3C3CCC3)n2)s1,Enamine
Z1456040831,Cc1ccc(-c2ccc(=O)n(C[N@H+]3CC[C@H](NC(=O)OC(C)(C)C)C3)n2)s1,Enamine
Z8984385205,CC[C@H](O)Cn1cc(-c2cc(C[NH3+])ccc2N)nn1,Enamine
Z7980171934,N[C@H]1CC[N@H+](Cc2cccc(-c3n[nH]c4cc(Cl)ccc34)c2)C1,Enamine
Z9418103053,COC(=O)C1CCC2(CC1)CC([NH2+]Cc1ccnc(-c3ccoc3)c1)C2,Enamine
Z9043315516,C[C@]1(C#N)CC[C@@H]([NH2+]Cc2ccnc(-c3ccoc3)c2)CC1,Enamine
Z8911573638,c1cc(C[NH2+]C[C@@]23C[C@H]4C[C@@H]2[C@@H]3C4)cc(-c2ccoc2)n1,Enamine
Z9106718937,CO[C@@H]1[C@H]([NH2+]Cc2ccnc(-c3ccoc3)c2)C[C@H]1OC(C)(C)C,Enamine
Z9264586724,O=C([O-])[C@@H]1C[C@H]2CC[C@@H]1C[C@@H]2[NH2+]Cc1ccnc(-c2ccoc2)c1,Enamine
Z1882416211,O=C(Nc1ccc(-c2nncn2-c2ccccc2)cn1)[C@@H]1CCCc2ccc[nH+]c21,Enamine
Z1583849362,Cc1cccc(C)c1C[NH2+]Cc1cccc(-c2nnc[nH]2)c1,Enamine
Z8876234085,O[C@H](C[NH2+]Cc1cccc(-c2nnc[nH]2)c1)c1ccccc1Br,Enamine
Z4171328376,CC(C)[C@@]12CC[C@H]([NH2+]Cc3cccc(-c4nnc[nH]4)c3)[C@@H]1C2,Enamine
Z1589979844,Fc1ccc2c(c1)CCC[C@@H]2[NH2+]Cc1cccc(-c2nnc[nH]2)c1,Enamine
Z1632667734,CC(C)(C)OC(=O)N1CCOC[C@@H]1[C@H]1CCC[C@@H]1[NH2+]Cc1cccc(-c2nnc[nH]2)c1,Enamine
Z1400723650,CCOC(=O)N1CCC([NH2+]Cc2cccc(-c3nnc[nH]3)c2)CC1,Enamine
Z1498835594,C1=CC[C@H](C[NH2+]Cc2cccc(-c3nnc[nH]3)c2)CC1,Enamine
Z1647920495,c1cc(C[NH2+][C@H]2CCCSC2)cc(-c2nnc[nH]2)c1,Enamine
Z1582730504,c1cc(C[NH2+][C@H]2CCSc3ccccc32)cc(-c2nnc[nH]2)c1,Enamine
Z1411231135,c1cc(C[NH2+]Cc2cc3ccccc3s2)cc(-c2nnc[nH]2)c1,Enamine
Z2852633066,c1cc(C[NH2+]Cc2cccc3c2CCOC3)cc(-c2nnc[nH]2)c1,Enamine
Z1696844721,Cc1nnc(-c2cccc(C[NH3+])c2)[nH]1,Enamine
Z1586963390,c1ccc([C@H]([NH2+]Cc2cccc(-c3nnc[nH]3)c2)C2CC2)cc1,Enamine
Z1213056525,c1cc(C[NH2+]CC2CC2)cc(-c2nnc[nH]2)c1,Enamine
Z3346941677,Cc1cc(-c2cccc(C[NH+]3CCS(=O)(=O)CC3)c2)on1,Enamine
Z2605499620,C[C@H]1CCC[N@@H+](Cc2nc3c(cnn3-c3ccccc3)c(=O)[nH]2)[C@H]1CCC[NH3+],Enamine
Z9175876819,c1cc2c(c(-c3cncc([C@H]4CCC[NH2+]4)c3)c1)CCO2,Enamine
Z1137168606,[NH3+]C1(c2nc(=O)cc(-c3cccs3)[nH]2)CCCC1,Enamine
Z4887969731,CC(C)(C)c1nc(C[NH2+]Cc2cccc(-c3ccco3)c2)c[nH]1,Enamine
Z8976782519,C[C@]1(C[NH2+]Cc2cccc(-n3ccnc3)c2)C[C@H](C(F)(F)F)C1,Enamine
Z2898647629,C[C@H]([NH2+]C1CCN(C(=O)c2cc(Cl)c[nH]2)CC1)c1cccc(-n2ccnc2)c1,Enamine
Z1441878422,C[C@@H]([NH2+][C@H]1CC[N@H+](C2CCCC2)CC1)c1cccc(-n2ccnc2)c1,Enamine
Z3359277485,Cn1cc([C@@H]2C[C@H]([NH2+]Cc3cccc(-n4ccnc4)c3)CCO2)cn1,Enamine
Z8840209822,c1cc(C[NH2+][C@@H]2CCCN(c3nccs3)C2)cc(-n2ccnc2)c1,Enamine
Z8976331202,CC1([NH2+]Cc2cccc(-n3ccnc3)c2)COC(C)(C)OC1,Enamine
Z9005865856,C[C@H]([NH2+][C@@H]1COCC(C)(C)C1)c1cccc(-n2ccnc2)c1,Enamine
Z1441876874,C[C@H]([NH2+]C1CCSCC1)c1cccc(-n2ccnc2)c1,Enamine
Z1731210511,C[C@H]([NH2+]C1CCC2(CC1)OCCO2)c1cccc(-n2ccnc2)c1,Enamine
Z2188899789,C[C@@H]([NH2+]C1CCS(=O)(=O)CC1)c1cccc(-n2ccnc2)c1,Enamine
Z5784846583,C[C@H]([NH2+]Cc1cccc(-n2ccnc2)c1)c1n[nH]c2ccccc12,Enamine
Z8962423439,C[C@H]([NH2+]Cc1ccc2[nH]c(=O)[nH]c2c1)c1cccc(-n2ccnc2)c1,Enamine
Z8654580316,C[C@H]([NH2+]Cc1ccc2cc(O)ccc2c1)c1cccc(-n2ccnc2)c1,Enamine
Z1817397815,C[C@@H]([NH2+]C[C@H](O)c1ccc(F)cc1)c1cccc(-n2ccnc2)c1,Enamine
Z1817403326,C[C@@H]([NH2+]C[C@@H](O)c1ccccc1F)c1cccc(-n2ccnc2)c1,Enamine
Z4760508885,C[C@H]([NH2+][C@@H]1CC[C@@H](c2cccc(F)c2)C1)c1cccc(-n2ccnc2)c1,Enamine
Z7158611010,Cn1c(C[NH2+]Cc2cccc(-n3ccnc3)c2)cc2ccccc21,Enamine
Z8679862327,C[C@H]([NH2+]Cc1ccc(C(F)(F)F)cc1Cl)c1cccc(-n2ccnc2)c1,Enamine
Z1817416834,C[C@@H]([NH2+]Cc1ccc(CO)cc1)c1cccc(-n2ccnc2)c1,Enamine
Z2898502428,C[C@H]([NH2+][C@H](CO)Cc1ccccc1)c1cccc(-n2ccnc2)c1,Enamine
Z1642372903,COc1ccc(-c2nc(C[NH2+][C@H](C)c3cccc(-n4ccnc4)c3)co2)cc1,Enamine
Z1817403645,C[C@@H]([NH2+]C[C@@](C)(O)c1ccccc1)c1cccc(-n2ccnc2)c1,Enamine
Z1817398399,Cc1cccc2nc(C[NH2+][C@@H](C)c3cccc(-n4ccnc4)c3)cn12,Enamine
Z1817400129,C[C@@H]([NH2+]Cc1nnc(-c2ccccc2)o1)c1cccc(-n2ccnc2)c1,Enamine
Z3363504872,CCc1nccn1C[C@H](C)[NH2+][C@H](C)c1cccc(-n2ccnc2)c1,Enamine
Z8832884795,C[C@H]([NH2+]Cc1cnco1)c1cccc(-n2ccnc2)c1,Enamine
Z1817411126,C[C@H]([NH2+]CCCF)c1cccc(-n2ccnc2)c1,Enamine
Z9124286306,COC(=O)c1ncnn1[C@H]1CC[N@H+](Cc2cccc(-n3ccnc3)c2)C1,Enamine
Z8832884743,C[C@H]([NH2+]Cc1cnsn1)c1cccc(-n2ccnc2)c1,Enamine
Z3509116550,C[C@H]([NH2+][C@@H](c1cnn(C)c1)C1CCC1)c1cccc(-n2ccnc2)c1,Enamine
Z8876437066,COCCn1cc(C[NH2+][C@H](C)c2cccc(-n3ccnc3)c2)nn1,Enamine
Z9049961237,C=C1CC(C[NH2+]Cc2cccc(-n3ccnc3)c2)(C(=O)[O-])C1,Enamine
Z9049961238,C[C@]1(C(=O)[O-])C[C@@H]([NH2+]Cc2cccc(-n3ccnc3)c2)C1,Enamine
Z1779303013,Fc1cc(Cl)ccc1C[NH2+]Cc1cccc(-n2ccnc2)c1,Enamine
Z2234848720,C[C@H]([NH2+]C1CC1)c1cccc(-n2ccnc2)c1,Enamine
Z1441878488,CC[C@@H](COC)[NH2+][C@@H](C)c1cccc(-n2ccnc2)c1,Enamine
Z1817414673,COC(=O)C[NH2+][C@H](C)c1cccc(-n2ccnc2)c1,Enamine
Z1817397441,C[C@@H]([NH2+]CC1OCCO1)c1cccc(-n2ccnc2)c1,Enamine
Z1817410047,C[C@@H]([NH2+]CC(F)(F)F)c1cccc(-n2ccnc2)c1,Enamine
Z1817409063,C[C@H]([NH2+]Cc1cc(-c2cnn(C)c2)no1)c1cccc(-n2ccnc2)c1,Enamine
Z1817408975,C[C@H]([NH2+]Cc1nnc(C2CCC2)n1C)c1cccc(-n2ccnc2)c1,Enamine
Z1817402520,C[C@H]([NH2+]C[C@@H]([O-])C(F)(F)F)c1cccc(-n2ccnc2)c1,Enamine
Z1441878285,C[C@H]([NH2+][C@H](C)c1cccc(-n2ccnc2)c1)c1ccc([N+](=O)[O-])cc1,Enamine
Z1817410760,C[C@@H]([NH2+]Cc1ccon1)c1cccc(-n2ccnc2)c1,Enamine
Z2790878677,COCC[C@H](O)C[NH2+]Cc1cccc(-n2ccnc2)c1,Enamine
Z9745059913,C[C@@H]([NH2+]CC(=O)NCc1ccccc1)c1cccc(-n2ccnc2)c1,Enamine
Z9310748853,O=C([O-])C[C@@H]1CCC[N@@H+]1Cc1cccc(-n2ccnc2)c1,Enamine
Z1817412870,CC(C)c1nnc(C[NH2+][C@H](C)c2cccc(-n3ccnc3)c2)n1C,Enamine
Z1817406470,C[C@@H]([NH2+]Cc1cccc(C(=O)N(C)C)c1)c1cccc(-n2ccnc2)c1,Enamine
Z1817410965,C[C@@H]([NH2+]Cc1ncnn1C)c1cccc(-n2ccnc2)c1,Enamine
Z1817416807,COC[C@@H](O)C[NH2+][C@@H](C)c1cccc(-n2ccnc2)c1,Enamine
Z1441878672,C[C@H]([NH2+][C@H]1CCN(CC(F)(F)F)C1)c1cccc(-n2ccnc2)c1,Enamine
Z1817400725,C[C@H]([NH2+]Cc1cc(=O)n(C)c(=O)n1C)c1cccc(-n2ccnc2)c1,Enamine
Z1817399723,CC#CC[NH2+][C@@H](C)c1cccc(-n2ccnc2)c1,Enamine
Z1817416757,Cc1cnc(C[NH2+][C@H](C)c2cccc(-n3ccnc3)c2)s1,Enamine
Z1817399586,COc1ccc(C#N)cc1C[NH2+][C@H](C)c1cccc(-n2ccnc2)c1,Enamine
Z1817399671,C[C@H]([NH2+]Cc1ccc(Cl)cn1)c1cccc(-n2ccnc2)c1,Enamine
Z1817414611,C[C@@H]([NH2+][C@@H]1CCN(C)C1=O)c1cccc(-n2ccnc2)c1,Enamine
Z9270872508,COC(=O)[C@]1(C)C[C@H]2CC[C@@H]1C[C@H]2[NH2+][C@@H](C)c1cccc(-n2ccnc2)c1,Enamine
Z8977109198,FC1(F)CC[C@@H](C[NH2+]Cc2cccc(-n3ccnc3)c2)C1,Enamine
Z8680634545,C[C@@H]([NH2+]Cc1ccc(C[NH+]2CCCCCC2)cc1)c1cccc(-n2ccnc2)c1,Enamine
Z1817406922,C[C@@H]([NH2+]CC[C@@H]1CCOC1=O)c1cccc(-n2ccnc2)c1,Enamine
Z1213080870,c1cc(C[NH2+]Cc2n[nH]c3ccccc23)cc(-n2ccnc2)c1,Enamine
Z1213080508,c1cncc(-c2n[nH]cc2C[NH2+]Cc2cccc(-n3ccnc3)c2)c1,Enamine
Z2898479868,COC(=O)N1CCC[C@H]([NH2+][C@@H](C)c2cccc(-n3cc[nH+]c3)c2)C1,Enamine
Z8857433777,C[C@H]([NH2+][C@H]1CC[C@@H](n2ccnn2)CC1)c1cccc(-n2cc[nH+]c2)c1,Enamine
Z1362662114,C[C@H]([NH2+]Cc1ccc(Cl)nc1)c1cccc(-n2cc[nH+]c2)c1,Enamine
Z1817414520,C[C@H]([NH2+]CCNS(C)(=O)=O)c1cccc(-n2cc[nH+]c2)c1,Enamine
Z1362655917,COc1cc(C)c(C[NH2+]Cc2cccc(-n3cc[nH+]c3)c2)cc1OC,Enamine
Z5292448141,O=C1NCCOc2ccc(C[NH2+]Cc3cccc(-n4cc[nH+]c4)c3)cc21,Enamine
Z7630430758,c1ccc(Cn2c3ccccc3c3cc(C[NH2+]Cc4cccc(-n5cc[nH+]c5)c4)ccc32)cc1,Enamine
Z1385596803,c1cc(C[NH2+]Cc2cc[nH]c2)cc(-n2cc[nH+]c2)c1,Enamine
Z8990502276,C[N@H+](Cc1cccc(-n2cc[nH+]c2)c1)C[C@@]1(C)CN(CC(F)(F)F)C1=O,Enamine
Z1381753284,C[S@@](=O)c1ccc(C[NH2+]Cc2cccc(-n3cc[nH+]c3)c2)cc1,Enamine
Z8975663517,COCC1([NH2+]Cc2cccc(-n3cc[nH+]c3)c2)CC(F)(F)C1,Enamine
Z2898564597,C[C@H]([NH2+][C@H]1CC[C@H](O)CC1)c1cccc(-n2cc[nH+]c2)c1,Enamine
Z1817405720,C[C@H]([NH2+]C[C@H]1CCCCO1)c1cccc(-n2cc[nH+]c2)c1,Enamine
Z4207628852,Cc1cn2c([nH+]1)CC[C@H]([NH2+]Cc1cccc(-c3cnco3)c1)C2,Enamine
Z4215924519,Cn1ccc([C@H]2CCC[N@H+](Cc3cccc(-c4cnco4)c3)C2)n1,Enamine
Z2998084991,C[NH+](C)Cc1cccc(-c2cnc(C3CCOCC3)o2)c1,Enamine
Z4232197677,OC[C@]12CCC[C@H](C[N@H+](Cc3cccc(-c4cnco4)c3)C1)[C@H]2O,Enamine
Z2998170250,[NH3+]Cc1cc(-c2cnc(C3CCOCC3)o2)ccc1F,Enamine
Z8866082400,[NH3+]Cc1ccc(F)c(NC(=O)c2cn3cc(C[NH3+])ccc3n2)c1,Enamine
Z2754392390,O=C1N[C@@H](c2csc(-c3ccccn3)n2)[N@H+]2C[C@H]3CCC[C@H]3[C@@H]12,Enamine
Z4753074878,CC[NH+](CC)Cc1cc(-n2cnc3c(Cl)ncnc32)ccc1[O-],Enamine
Z2234503466,C[C@H]([NH2+]CC[C@H]1CC[N@@H+](C)CC1)c1cccc(-n2cnnc2)c1,Enamine
Z2925113155,C[C@H]([NH2+]CCC1=CCCCC1)c1cccc(-n2cnnc2)c1,Enamine
Z3640347683,C[C@H](CCc1ccccn1)[NH2+][C@@H](C)c1cccc(-n2cnnc2)c1,Enamine
Z8110787195,C[C@H]([NH2+][C@@H](Cc1cccnc1)C1CCCC1)c1cccc(-n2cnnc2)c1,Enamine
